"python -u ""/Users/viktoriiadrozdovska/Documents/Facial_recognition_tool/Dataset.py""",19:58:48
John Doe,19:58:48
John Doe,19:58:48
John Doe,19:58:48
John Doe,19:58:48
John Doe,19:58:48
John Doe,19:58:48
John Doe,19:58:48
John Doe,19:58:48
John Doe,19:58:48
John Doe,19:58:48
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:49
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:50
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:51
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:52
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
"python -u ""/Users/viktoriiadrozdovska/Documents/Facial_recognition_tool/Dataset.py""",19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:53
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:54
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:55
John Doe,19:58:56
John Doe,19:58:56
John Doe,19:58:56
John Doe,19:58:56
John Doe,19:58:56
John Doe,19:58:56
John Doe,19:58:56
Viktoriia Drozdovska,20:10:01
John Doe,20:10:01
Viktoriia Drozdovska,20:10:01
Viktoriia Drozdovska,20:10:01
Viktoriia Drozdovska,20:10:02
Viktoriia Drozdovska,20:10:02
Viktoriia Drozdovska,20:10:02
Viktoriia Drozdovska,20:10:02
Viktoriia Drozdovska,20:10:02
Viktoriia Drozdovska,20:10:02
Viktoriia Drozdovska,20:10:02
Viktoriia Drozdovska,20:10:02
Viktoriia Drozdovska,20:10:02
Viktoriia Drozdovska,20:10:02
Viktoriia Drozdovska,20:10:03
Viktoriia Drozdovska,20:10:03
Viktoriia Drozdovska,20:10:03
Viktoriia Drozdovska,20:10:03
Viktoriia Drozdovska,20:10:03
Viktoriia Drozdovska,20:10:03
Viktoriia Drozdovska,20:10:03
Viktoriia Drozdovska,20:10:03
Viktoriia Drozdovska,20:10:03
John Doe,20:10:03
Viktoriia Drozdovska,20:10:03
Viktoriia Drozdovska,20:10:04
Viktoriia Drozdovska,20:10:04
Viktoriia Drozdovska,20:10:04
Viktoriia Drozdovska,20:10:04
Viktoriia Drozdovska,20:10:04
Viktoriia Drozdovska,20:10:04
Viktoriia Drozdovska,20:10:04
Viktoriia Drozdovska,20:10:04
Viktoriia Drozdovska,20:10:04
